"No.","Time","Source","Destination","Protocol","Length","Info"
"7809","2289.311058","192.168.0.78","192.16.58.8","TCP","66","[TCP Keep-Alive] 50866  >  80 [ACK] Seq=422 Ack=800 Win=64128 Len=0 TSval=1184040085 TSecr=3143641634"
"7810","2289.343045","192.168.0.78","172.217.173.163","TCP","66","[TCP Retransmission] 36628  >  443 [FIN, ACK] Seq=793 Ack=4978 Win=64128 Len=0 TSval=2875600674 TSecr=804336534"
"7811","2289.526171","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7812","2289.563227","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7813","2289.563296","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=780106 Win=334592 Len=0 TSval=61509530 TSecr=3844776760"
"7814","2289.592385","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7815","2289.599009","192.168.0.78","13.227.92.93","TCP","66","[TCP Keep-Alive] 60584  >  443 [ACK] Seq=1560 Ack=25584 Win=64128 Len=0 TSval=386509926 TSecr=307217769"
"7816","2289.599061","192.168.0.78","23.212.49.138","TCP","66","[TCP Keep-Alive] 51684  >  80 [ACK] Seq=1263 Ack=2668 Win=64128 Len=0 TSval=4052356283 TSecr=2766001177"
"7817","2289.626717","192.168.0.78","149.154.174.200","TLSv1.3","215","Application Data"
"7818","2289.628115","192.168.0.78","149.154.174.200","TLSv1.3","183","Application Data"
"7819","2289.632635","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7820","2289.632687","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=782942 Win=334592 Len=0 TSval=61509599 TSecr=3844776799"
"7821","2289.664634","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7822","2289.735059","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=784360 Win=335744 Len=0 TSval=61509702 TSecr=3844776838"
"7823","2289.819278","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7824","2289.859991","142.250.79.164","192.168.0.78","TCP","66","443  >  42766 [ACK] Seq=4289 Ack=769 Win=67840 Len=0 TSval=1667154699 TSecr=234018008"
"7825","2289.883205","142.250.79.164","192.168.0.78","TLSv1.3","674","Application Data, Application Data"
"7826","2289.883290","192.168.0.78","142.250.79.164","TCP","66","42766  >  443 [ACK] Seq=769 Ack=4897 Win=64128 Len=0 TSval=234021103 TSecr=1667154699"
"7827","2289.884380","192.168.0.78","142.250.79.164","TLSv1.3","90","Application Data"
"7828","2289.884457","192.168.0.78","142.250.79.164","TCP","66","42766  >  443 [FIN, ACK] Seq=793 Ack=4897 Win=64128 Len=0 TSval=234021104 TSecr=1667154699"
"7829","2289.891264","142.250.79.164","192.168.0.78","TLSv1.3","97","Application Data"
"7830","2289.891380","192.168.0.78","142.250.79.164","TCP","54","42766  >  443 [RST] Seq=769 Win=0 Len=0"
"7831","2289.943896","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7832","2289.943979","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=787196 Win=334592 Len=0 TSval=61509911 TSecr=3844776857"
"7833","2290.004633","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7834","2290.014591","172.217.173.163","192.168.0.78","TCP","66","443  >  36628 [ACK] Seq=4978 Ack=793 Win=67840 Len=0 TSval=804337864 TSecr=2875598245"
"7835","2290.025715","172.217.173.163","192.168.0.78","TCP","66","443  >  36628 [FIN, ACK] Seq=4978 Ack=793 Win=67840 Len=0 TSval=804337864 TSecr=2875598245"
"7836","2290.025813","192.168.0.78","172.217.173.163","TCP","66","36628  >  443 [ACK] Seq=794 Ack=4979 Win=64128 Len=0 TSval=2875601356 TSecr=804337864"
"7837","2290.052215","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7838","2290.052281","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=790032 Win=334592 Len=0 TSval=61510019 TSecr=3844776896"
"7839","2290.060877","172.217.173.163","192.168.0.78","TCP","66","443  >  36628 [ACK] Seq=4979 Ack=794 Win=67840 Len=0 TSval=804337888 TSecr=2875598245"
"7840","2290.085743","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7841","2290.126735","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7842","2290.126821","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=792868 Win=334592 Len=0 TSval=61510094 TSecr=3844776934"
"7843","2290.177425","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7844","2290.214212","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7845","2290.214297","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=795704 Win=334592 Len=0 TSval=61510181 TSecr=3844776973"
"7846","2290.244680","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7847","2290.303093","192.168.0.78","35.224.170.84","TCP","74","[TCP Retransmission] 49914  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2534142388 TSecr=0 WS=128"
"7848","2290.319055","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=797122 Win=335744 Len=0 TSval=61510286 TSecr=3844777011"
"7849","2290.355678","192.16.58.8","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 80  >  50858 [ACK] Seq=800 Ack=423 Win=67072 Len=0 TSval=142266727 TSecr=1184022600"
"7850","2290.385685","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7851","2290.419555","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7852","2290.419886","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=799958 Win=334592 Len=0 TSval=61510387 TSecr=3844777031"
"7853","2290.434646","69.171.250.60","192.168.0.78","TCP","66","443  >  36494 [ACK] Seq=107053 Ack=5001 Win=79104 Len=0 TSval=3386356946 TSecr=2327020414"
"7854","2290.475799","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7855","2290.520473","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7856","2290.520557","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=802794 Win=334592 Len=0 TSval=61510487 TSecr=3844777069"
"7857","2290.560193","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7858","2290.598823","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7859","2290.598908","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=805630 Win=334592 Len=0 TSval=61510566 TSecr=3844777108"
"7860","2290.623015","192.168.0.78","13.227.92.93","TCP","66","[TCP Keep-Alive] 60584  >  443 [ACK] Seq=1560 Ack=25584 Win=64128 Len=0 TSval=386510950 TSecr=307217769"
"7861","2290.626495","192.168.0.78","149.154.174.200","TLSv1.3","215","Application Data"
"7862","2290.626965","192.168.0.78","23.212.49.138","TCP","66","[TCP Keep-Alive] 51684  >  80 [ACK] Seq=1263 Ack=2668 Win=64128 Len=0 TSval=4052357311 TSecr=2766001177"
"7863","2290.653184","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7864","2290.706663","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7865","2290.706765","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=808466 Win=334592 Len=0 TSval=61510673 TSecr=3844777147"
"7866","2290.727493","192.168.0.78","172.217.29.206","TLSv1.3","105","Application Data"
"7867","2290.789362","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7868","2290.818793","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7869","2290.818901","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=811302 Win=334592 Len=0 TSval=61510786 TSecr=3844777185"
"7870","2290.847229","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7871","2290.857196","69.171.250.60","192.168.0.78","TLSv1.3","113","Application Data"
"7872","2290.857292","192.168.0.78","69.171.250.60","TCP","66","36494  >  443 [ACK] Seq=5001 Ack=107100 Win=190336 Len=0 TSval=2327024213 TSecr=3386357110"
"7873","2290.915442","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7874","2290.915554","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=814138 Win=334592 Len=0 TSval=61510882 TSecr=3844777224"
"7875","2291.005749","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7876","2291.025073","34.107.221.82","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 80  >  54706 [ACK] Seq=220 Ack=302 Win=66816 Len=0 TSval=3633050507 TSecr=1732610112"
"7877","2291.066352","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7878","2291.066452","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=816974 Win=334592 Len=0 TSval=61511033 TSecr=3844777262"
"7879","2291.078066","192.16.58.8","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 80  >  50866 [ACK] Seq=800 Ack=423 Win=67072 Len=0 TSval=3143653108 TSecr=1184021714"
"7880","2291.120339","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7881","2291.135063","192.168.0.78","142.250.79.164","TCP","97","[TCP Retransmission] 42764  >  443 [PSH, ACK] Seq=752 Ack=4926 Win=64128 Len=31 TSval=234022355 TSecr=3980178142"
"7882","2291.171447","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7883","2291.171530","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=819810 Win=334592 Len=0 TSval=61511138 TSecr=3844777301"
"7884","2291.208256","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7885","2291.227934","142.250.79.164","192.168.0.78","TCP","66","443  >  42764 [ACK] Seq=4926 Ack=783 Win=67840 Len=0 TSval=3980179390 TSecr=234018756"
"7886","2291.303054","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=821228 Win=335744 Len=0 TSval=61511270 TSecr=3844777340"
"7887","2291.303413","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7888","2291.392523","172.217.173.133","192.168.0.78","TCP","1484","443  >  35790 [ACK] Seq=822646 Ack=58697 Win=246528 Len=1418 TSval=3844777378 TSecr=61507224 [TCP segment of a reassembled PDU]"
"7889","2291.392843","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=824064 Win=334592 Len=0 TSval=61511360 TSecr=3844777359"
"7890","2291.472675","172.217.173.133","192.168.0.78","TCP","1484","443  >  35790 [ACK] Seq=824064 Ack=58697 Win=246528 Len=1418 TSval=3844777398 TSecr=61507224 [TCP segment of a reassembled PDU]"
"7891","2291.495418","35.224.170.84","192.168.0.78","TCP","74","80  >  49914 [SYN, ACK] Seq=0 Ack=1 Win=64768 Len=0 MSS=1420 SACK_PERM=1 TSval=3315361481 TSecr=2534139361 WS=128"
"7892","2291.495547","192.168.0.78","35.224.170.84","TCP","66","49914  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2534143580 TSecr=3315361481"
"7893","2291.495777","192.168.0.78","35.224.170.84","HTTP","153","GET / HTTP/1.1 "
"7894","2291.534469","172.217.173.133","192.168.0.78","TCP","1484","443  >  35790 [ACK] Seq=825482 Ack=58697 Win=246528 Len=1418 TSval=3844777417 TSecr=61507224 [TCP segment of a reassembled PDU]"
"7895","2291.534544","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=826900 Win=334592 Len=0 TSval=61511501 TSecr=3844777398"
"7896","2291.604864","172.217.173.133","192.168.0.78","TCP","1484","443  >  35790 [ACK] Seq=826900 Ack=58697 Win=246528 Len=1418 TSval=3844777436 TSecr=61507224 [TCP segment of a reassembled PDU]"
"7897","2291.645389","192.168.0.78","149.154.174.200","TLSv1.3","215","Application Data"
"7898","2291.646977","192.168.0.78","13.227.92.93","TCP","66","[TCP Keep-Alive] 60584  >  443 [ACK] Seq=1560 Ack=25584 Win=64128 Len=0 TSval=386511974 TSecr=307217769"
"7899","2291.647005","192.168.0.78","23.212.49.138","TCP","66","[TCP Keep-Alive] 51684  >  80 [ACK] Seq=1263 Ack=2668 Win=64128 Len=0 TSval=4052358331 TSecr=2766001177"
"7900","2291.686926","172.217.173.133","192.168.0.78","TCP","1484","443  >  35790 [ACK] Seq=828318 Ack=58697 Win=246528 Len=1418 TSval=3844777456 TSecr=61507224 [TCP segment of a reassembled PDU]"
"7901","2291.686983","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=829736 Win=334592 Len=0 TSval=61511654 TSecr=3844777436"
"7902","2291.742340","172.217.173.133","192.168.0.78","TCP","1484","443  >  35790 [ACK] Seq=829736 Ack=58697 Win=246528 Len=1418 TSval=3844777475 TSecr=61507224 [TCP segment of a reassembled PDU]"
"7903","2291.782928","172.217.173.133","192.168.0.78","TCP","1484","443  >  35790 [ACK] Seq=831154 Ack=58697 Win=246528 Len=1418 TSval=3844777494 TSecr=61507224 [TCP segment of a reassembled PDU]"
"7904","2291.783058","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=832572 Win=334592 Len=0 TSval=61511750 TSecr=3844777475"
"7905","2291.817582","172.217.173.133","192.168.0.78","TCP","1484","443  >  35790 [ACK] Seq=832572 Ack=58697 Win=246528 Len=1418 TSval=3844777514 TSecr=61507224 [TCP segment of a reassembled PDU]"
"7906","2291.891853","172.217.173.133","192.168.0.78","SSLv2","1484","Encrypted Data, Continuation Data"
"7907","2291.891937","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=835408 Win=334592 Len=0 TSval=61511859 TSecr=3844777514"
"7908","2291.930706","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7909","2291.957451","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7910","2291.957535","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=838244 Win=334592 Len=0 TSval=61511924 TSecr=3844777552"
"7911","2292.007983","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7912","2292.052792","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7913","2292.052861","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=841080 Win=334592 Len=0 TSval=61512020 TSecr=3844777591"
"7914","2292.079443","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7915","2292.146803","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7916","2292.146883","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=843916 Win=334592 Len=0 TSval=61512114 TSecr=3844777629"
"7917","2292.159055","192.168.0.78","52.27.6.50","TCP","66","[TCP Keep-Alive] 42128  >  443 [ACK] Seq=17297 Ack=3993 Win=64128 Len=0 TSval=1056813149 TSecr=1960564139"
"7918","2292.159294","192.168.0.78","52.27.6.50","TCP","66","[TCP Keep-Alive] 42130  >  443 [ACK] Seq=4440 Ack=3993 Win=64128 Len=0 TSval=1056813149 TSecr=1960564139"
"7919","2292.215408","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7920","2292.237631","192.168.0.78","69.171.250.60","TLSv1.3","201","Application Data"
"7921","2292.295625","172.217.173.133","192.168.0.78","TCP","1484","443  >  35790 [ACK] Seq=845334 Ack=58697 Win=246528 Len=1418 TSval=3844777687 TSecr=61507586"
"7922","2292.295730","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=846752 Win=334592 Len=0 TSval=61512262 TSecr=3844777668"
"7923","2292.374154","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7924","2292.394920","149.154.174.200","192.168.0.78","TLSv1.3","179","Application Data"
"7925","2292.402951","192.168.0.78","149.154.174.200","TLSv1.3","183","Application Data"
"7926","2292.405256","192.168.0.78","149.154.174.200","TLSv1.3","183","Application Data"
"7927","2292.432519","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7928","2292.432606","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=849588 Win=334592 Len=0 TSval=61512399 TSecr=3844777707"
"7929","2292.483600","172.217.173.131","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 80  >  33910 [ACK] Seq=702 Ack=429 Win=66816 Len=0 TSval=1792323706 TSecr=3626277731"
"7930","2292.516617","149.154.174.200","192.168.0.78","TLSv1.3","179","Application Data"
"7931","2292.527845","192.168.0.78","149.154.174.200","TLSv1.3","183","Application Data"
"7932","2292.557799","172.217.173.131","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 80  >  33908 [ACK] Seq=702 Ack=429 Win=66816 Len=0 TSval=843661042 TSecr=3626277488"
"7933","2292.592485","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7934","2292.630251","192.168.0.78","149.154.174.200","TLSv1.3","215","Application Data"
"7935","2292.671057","192.168.0.78","23.212.49.138","TCP","66","51684  >  80 [RST, ACK] Seq=1264 Ack=2668 Win=64128 Len=0 TSval=4052359355 TSecr=2766001177"
"7936","2292.671132","192.168.0.78","13.227.92.93","TCP","66","60584  >  443 [RST, ACK] Seq=1561 Ack=25584 Win=64128 Len=0 TSval=386512998 TSecr=307217769"
"7937","2292.671289","192.168.0.78","34.107.221.82","TCP","66","[TCP Keep-Alive] 54700  >  80 [ACK] Seq=299 Ack=303 Win=64128 Len=0 TSval=1732635934 TSecr=2429130397"
"7938","2292.727020","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=851006 Win=335744 Len=0 TSval=61512694 TSecr=3844777793"
"7939","2292.736808","149.154.174.200","192.168.0.78","TLSv1.3","179","Application Data"
"7940","2292.745934","192.168.0.78","149.154.174.200","TLSv1.3","183","Application Data"
"7941","2292.762566","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7942","2292.831973","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7943","2292.832305","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=853842 Win=334592 Len=0 TSval=61512799 TSecr=3844777802"
"7944","2292.871439","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7945","2292.908357","192.168.0.47","239.255.255.250","SSDP","162","M-SEARCH * HTTP/1.1 "
"7946","2292.920785","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7947","2292.920872","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58697 Ack=856678 Win=334592 Len=0 TSval=61512888 TSecr=3844777841"
"7948","2292.966768","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7949","2293.021103","192.168.0.47","239.255.255.250","SSDP","162","M-SEARCH * HTTP/1.1 "
"7950","2293.037725","192.168.0.78","172.217.173.133","TLSv1.3","102","Application Data"
"7951","2293.040582","192.168.0.78","172.217.173.133","TLSv1.3","102","Application Data"
"7952","2293.042898","192.168.0.78","172.217.173.133","TLSv1.3","102","Application Data"
"7953","2293.045634","192.168.0.78","172.217.173.133","TLSv1.3","102","Application Data"
"7954","2293.076276","192.168.0.78","149.154.174.200","TLSv1.3","183","Application Data"
"7955","2293.090116","149.154.174.200","192.168.0.78","TLSv1.3","179","Application Data"
"7956","2293.097101","192.168.0.78","149.154.174.200","TLSv1.3","183","Application Data"
"7957","2293.097198","192.168.0.78","149.154.174.200","TLSv1.3","183","Application Data"
"7958","2293.143903","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7959","2293.175005","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7960","2293.175204","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58841 Ack=860932 Win=334592 Len=0 TSval=61513142 TSecr=3844778002"
"7961","2293.214890","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7962","2293.264331","52.27.6.50","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 443  >  42130 [ACK] Seq=3993 Ack=4441 Win=40704 Len=0 TSval=1960575738 TSecr=1056770892"
"7963","2293.295070","192.168.0.78","172.217.173.133","TCP","66","35790  >  443 [ACK] Seq=58841 Ack=862350 Win=335744 Len=0 TSval=61513262 TSecr=3844778103"
"7964","2293.297451","52.27.6.50","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 443  >  42128 [ACK] Seq=3993 Ack=17298 Win=66816 Len=0 TSval=1960575743 TSecr=1056774655"
"7965","2293.319605","172.217.173.133","192.168.0.78","TLSv1.3","1484","Continuation Data"
"7966","2293.384995","172.217.173.133","192.168.0.78","TCP","1484","443  >  35790 [ACK] Seq=863768 Ack=58697 Win=246528 Len=1418 TSval=3844778551 TSecr=61508446 [TCP segment of a reassembled PDU]"
